# r rdf(r)  n_part=9636 rho_ions=4.817712 rho_solvent=0 d0=0.4 d1=0.4 d=0.4 eps=10000 type=00 avg_count=1999 rs=3.682555988600138 ldy=0.10862020869153256 box_l=10 lbj=0.7 volume_fraction=0.32288615736130344
0.014158 0.0
0.022475 0.0
0.030792 0.0
0.039108 0.0
0.047425 0.0
0.055742 0.0
0.064058 0.0
0.072375 0.0
0.080692 0.0
0.089008 0.0
0.097325 0.0
0.105642 0.0
0.113958 0.0
0.122275 0.0
0.130592 0.0
0.138908 0.0
0.147225 0.0
0.155542 0.0
0.163858 0.0
0.172175 0.0
0.180492 0.0
0.188808 0.0
0.197125 0.0
0.205442 0.0
0.213758 0.0
0.222075 0.0
0.230392 0.0
0.238708 0.0
0.247025 0.0
0.255342 0.0
0.263658 0.0
0.271975 0.0
0.280292 0.0
0.288608 0.0
0.296925 0.0
0.305242 0.0
0.313558 0.0
0.321875 0.0
0.330192 0.0
0.338508 0.0
0.346825 0.0
0.355142 0.0
0.363458 0.0
0.371775 0.0
0.380092 0.0
0.388408 0.0
0.396725 0.3101818715000006
0.405042 1.6951513370000055
0.413358 1.6265009539999973
0.421675 1.5675794240000007
0.429992 1.5085548809999956
0.438308 1.4534074959999952
0.446625 1.3958248020000021
0.454942 1.3493248079999982
0.463258 1.3030422740000003
0.471575 1.2594512844999997
0.479892 1.2181411310000017
0.488208 1.179008494499998
0.496525 1.1377887849999995
0.504842 1.1075247139999955
0.513158 1.0768663549999993
0.521475 1.0467540094999972
0.529792 1.0181895795000053
0.538108 0.9937405620000002
0.546425 0.9741355149999986
0.554742 0.9514324304999937
0.563058 0.9348010449999999
0.571375 0.9164622134999993
0.579692 0.9020370450000039
0.588008 0.8896497610000003
0.596325 0.8782668370000012
0.604642 0.8705488514999993
0.612958 0.8606477594999998
0.621275 0.8540246660000004
0.629592 0.8515395434999838
0.637908 0.8473214955000151
0.646225 0.8467678750000004
0.654542 0.8462727059999999
0.662858 0.8479058684999997
0.671175 0.8524778489999999
0.679492 0.8583931934999942
0.687808 0.8657522650000006
0.696125 0.8741110835000006
0.704442 0.8825432174999964
0.712758 0.8959472560000004
0.721075 0.9091011594999997
0.729392 0.9210977744999974
0.737708 0.9382836550000013
0.746025 0.9533103594999993
0.754342 0.9715044169999987
0.762658 0.9887101044999987
0.770975 1.007553686000006
0.779292 1.026981615499998
0.787608 1.0485109409999995
0.795925 1.0683247024999976
0.804242 1.089193442500003
0.812558 1.101789891999999
0.820875 1.1126643094999977
0.829192 1.1181806375000016
0.837508 1.1216889559999992
0.845825 1.1214339349999993
0.854142 1.119940239999998
0.862458 1.1149930304999989
0.870775 1.1082863959999998
0.879092 1.101644511999999
0.887408 1.0936369695
0.895725 1.0863613819999967
0.904042 1.0782626890000004
0.912358 1.0682353379999785
0.920675 1.0597224519999988
0.928992 1.0513838519999996
0.937308 1.0417741259999969
0.945625 1.0334587099999963
0.953942 1.0252487019999923
0.962258 1.017965714000002
0.970575 1.0114144619999976
0.978892 1.0029127230000003
0.987208 0.9978117700000051
0.995525 0.9918625154999995
1.003842 0.986172877
1.012158 0.9820294859999993
1.020475 0.9785975250000033
1.028792 0.9746600079999995
1.037108 0.9732174090000014
1.045425 0.9703847489999998
1.053742 0.9682476794999975
1.062058 0.9679826769999994
1.070375 0.9669533134999997
1.078692 0.9674395809999972
1.087008 0.9679537689999937
1.095325 0.9683604514999998
1.103642 0.9695186140000165
1.111958 0.9713595184999991
1.120275 0.973603483499999
1.128592 0.9756106305000005
1.136908 0.9791615614999981
1.145225 0.9816137334999991
1.153542 0.9850065905000013
1.161858 0.9876245464999998
1.170175 0.9907616020000004
1.178492 0.9928918504999997
1.186808 0.9947025335000061
1.195125 0.998398917999999
1.203442 1.0011967524999952
1.211758 1.002773027499999
1.220075 1.0038317739999991
1.228392 1.004851149
1.236708 1.0063473734999993
1.245025 1.008684565499998
1.253342 1.0090939930000025
1.261658 1.00932753
1.269975 1.0098406385
1.278292 1.009756409000001
1.286608 1.0096385240000012
1.294925 1.0086872620000016
1.303242 1.0078651014999995
1.311558 1.007673405500014
1.319875 1.0071503779999986
1.328192 1.0067310559999987
1.336508 1.0056348530000006
1.344825 1.004376264499998
1.353142 1.0036865874999998
1.361458 1.0027552479999993
1.369775 1.0015325190000013
1.378092 1.0009141789999993
1.386408 1.0001819244999997
1.394725 0.9983868584999991
1.403042 0.9984846865000019
1.411358 0.9970428084999976
1.419675 0.9962707949999997
1.427992 0.9965689245000019
1.436308 0.9959804055000003
1.444625 0.9964891239999998
1.452942 0.9958130160000005
1.461258 0.9950859774999992
1.469575 0.9953991140000025
1.477892 0.9961633739999999
1.486208 0.9958069070000003
1.494525 0.9960308654999991
1.502842 0.9958185159999984
1.511158 0.9963197834999977
1.519475 0.9972698659999959
1.527792 0.9974477370000007
1.536108 0.9975989249999976
1.544425 0.9983733220000011
1.552742 0.9991467410000017
1.561058 1.0001200305000006
1.569375 1.0002464070000012
1.577692 1.0013490930000002
1.586008 1.0014232065000013
1.594325 1.0012740915000036
1.602642 1.0017474894999996
1.610958 1.0018392429999967
1.619275 1.0022313010000001
1.627592 1.0026080315000032
1.635908 1.002602718
1.644225 1.0029343969999989
1.652542 1.0032266295
1.660858 1.0036608090000017
1.669175 1.0033527615000002
1.677492 1.0032245864999991
1.685808 1.0028655750000002
1.694125 1.0021898380000045
1.702442 1.0034298465000038
1.710758 1.00233138399998
1.719075 1.0019550864999975
1.727392 1.0016638865
1.735708 1.0018481865000004
1.744025 1.0010364549999984
1.752342 1.0017143255000016
1.760658 1.000930031500002
1.768975 1.0004997209999997
1.777292 1.0008352665000009
1.785608 0.9999094890000013
1.793925 0.9992311395000004
1.802242 0.9995843005000009
1.810558 0.9996603245000028
1.818875 0.9997669189999991
1.827192 0.9990098420000015
1.835508 0.9995402855000015
1.843825 0.9996313790000007
1.852142 0.9993620365000015
1.860458 0.9990283630000012
1.868775 0.9986272855000011
1.877092 0.9994001950000012
1.885408 0.9991422450000007
1.893725 0.9992185809999992
1.902042 0.9986797959999991
1.910358 0.9990124310000007
1.918675 0.9997896009999999
1.926992 0.9993032839999988
1.935308 0.9993971054999979
1.943625 0.9997716590000014
1.951942 0.9999727180000072
1.960258 0.9993499505
1.968575 0.9996825885000002
1.976892 1.0000392449999997
1.985208 1.0002769040000008
1.993525 1.000589092500001
